a0,gamma0,R,chi
0.76729507,4064.6444,5.6493407e-05,0.015134263
0.78204741,4064.6444,5.8686623e-05,0.015425241
0.79708339,4064.6444,6.0964985e-05,0.015721813
0.81240846,4064.6444,6.3331799e-05,0.016024087
0.82802817,4064.6444,6.5790499e-05,0.016332173
0.8439482,4064.6444,6.8344651e-05,0.016646183
0.86017431,4064.6444,7.0997963e-05,0.016966229
0.87671239,4064.6444,7.3754282e-05,0.017292429
0.89356844,4064.6444,7.6617609e-05,0.017624901
0.91074857,4064.6444,7.9592097e-05,0.017963765
0.92825901,4064.6444,8.2682062e-05,0.018309144
0.94610612,4064.6444,8.5891988e-05,0.018661163
0.96429636,4064.6444,8.922653e-05,0.019019951
0.98283633,4064.6444,9.2690529e-05,0.019385637
1.0017328,4064.6444,9.6289008e-05,0.019758353
1.0209925,4064.6444,0.00010002719,0.020138236
1.0406226,4064.6444,0.0001039105,0.020525422
1.06063,4064.6444,0.00010794456,0.020920053
1.0810221,4064.6444,0.00011213524,0.021322271
1.1018063,4064.6444,0.00011648861,0.021732222
1.1229901,4064.6444,0.000121011,0.022150055
1.1445812,4064.6444,0.00012570895,0.022575921
1.1665874,4064.6444,0.00013058928,0.023009976
1.1890167,4064.6444,0.00013565909,0.023452375
1.2118773,4064.6444,0.00014092571,0.023903281
1.2351774,4064.6444,0.00014639681,0.024362855
1.2589254,4064.6444,0.0001520803,0.024831266
1.2831301,4064.6444,0.00015798444,0.025308683
1.3078001,4064.6444,0.00016411779,0.025795278
1.3329444,4064.6444,0.00017048926,0.026291229
1.3585721,4064.6444,0.00017710808,0.026796716
1.3846926,4064.6444,0.00018398386,0.027311921
1.4113153,4064.6444,0.00019112657,0.027837032
1.4384499,4064.6444,0.00019854659,0.028372238
1.4661061,4064.6444,0.00020625467,0.028917735
1.4942941,4064.6444,0.00021426199,0.02947372
1.5230241,4064.6444,0.00022258018,0.030040394
1.5523064,4064.6444,0.0002312213,0.030617964
1.5821517,4064.6444,0.00024019789,0.031206638
1.6125708,4064.6444,0.00024952298,0.03180663
1.6435748,4064.6444,0.00025921009,0.032418158
1.6751749,4064.6444,0.00026927328,0.033041444
1.7073825,4064.6444,0.00027972714,0.033676713
1.7402094,4064.6444,0.00029058685,0.034324196
1.7736674,4064.6444,0.00030186816,0.034984127
1.8077687,4064.6444,0.00031358745,0.035656747
1.8425256,4064.6444,0.0003257617,0.036342299
1.8779508,4064.6444,0.00033840859,0.037041032
1.9140571,4064.6444,0.00035154646,0.037753198
1.9508576,4064.6444,0.00036519438,0.038479058
1.9883656,4064.6444,0.00037937214,0.039218873
2.0265948,4064.6444,0.00039410032,0.039972911
2.0655589,4064.6444,0.00040940029,0.040741448
2.1052723,4064.6444,0.00042529423,0.04152476
2.1457491,4064.6444,0.00044180523,0.042323133
2.1870042,4064.6444,0.00045895722,0.043136856
2.2290525,4064.6444,0.00047677509,0.043966224
2.2719092,4064.6444,0.0004952847,0.044811537
2.3155899,4064.6444,0.00051451289,0.045673103
2.3601105,4064.6444,0.00053448758,0.046551234
2.405487,4064.6444,0.00055523773,0.047446248
2.4517359,4064.6444,0.00057679345,0.04835847
2.498874,4064.6444,0.00059918602,0.04928823
2.5469184,4064.6444,0.00062244793,0.050235867
2.5958866,4064.6444,0.00064661293,0.051201723
2.6457962,4064.6444,0.00067171607,0.05218615
2.6966654,4064.6444,0.00069779377,0.053189503
2.7485127,4064.6444,0.00072488388,0.054212147
2.8013568,4064.6444,0.00075302569,0.055254453
2.8552168,4064.6444,0.00078226005,0.056316799
2.9101125,4064.6444,0.00081262935,0.05739957
2.9660635,4064.6444,0.00084417766,0.058503159
3.0230904,4064.6444,0.00087695076,0.059627966
3.0812136,4064.6444,0.00091099619,0.060774398
3.1404543,4064.6444,0.00094636336,0.061942873
3.200834,4064.6444,0.00098310356,0.063133813
3.2623747,4064.6444,0.0010212701,0.064347651
3.3250985,4064.6444,0.0010609184,0.065584827
3.3890282,4064.6444,0.0011021059,0.066845789
3.4541872,4064.6444,0.0011448924,0.068130995
3.5205988,4064.6444,0.00118934,0.06944091
3.5882874,4064.6444,0.0012355132,0.070776011
3.6572773,4064.6444,0.0012834789,0.072136781
3.7275937,4064.6444,0.0013333068,0.073523714
3.799262,4064.6444,0.0013850691,0.074937312
3.8723083,4064.6444,0.001438841,0.076378089
3.9467589,4064.6444,0.0014947004,0.077846567
4.022641,4064.6444,0.0015527284,0.079343279
4.099982,4064.6444,0.0016130093,0.080868766
4.1788101,4064.6444,0.0016756303,0.082423584
4.2591537,4064.6444,0.0017406825,0.084008295
4.341042,4064.6444,0.0018082602,0.085623475
4.4245047,4064.6444,0.0018784614,0.087269709
4.5095721,4064.6444,0.001951388,0.088947593
4.5962751,4064.6444,0.0020271458,0.090657738
4.6846451,4064.6444,0.0021058447,0.092400763
4.7747141,4064.6444,0.0021875989,0.094177299
4.8665148,4064.6444,0.002272527,0.095987993
4.9600805,4064.6444,0.0023607522,0.097833499
5.0554451,4064.6444,0.0024524025,0.099714488
5.1526433,4064.6444,0.0025476109,0.10163164
5.2517102,4064.6444,0.0026465156,0.10358565
5.3526818,4064.6444,0.00274926,0.10557724
5.4555948,4064.6444,0.0028559932,0.10760711
5.5604864,4064.6444,0.00296687,0.10967601
5.6673947,4064.6444,0.0030820514,0.11178469
5.7763584,4064.6444,0.0032017043,0.11393391
5.8874172,4064.6444,0.0033260025,0.11612445
6.0006112,4064.6444,0.0034551263,0.11835711
6.1159815,4064.6444,0.003589263,0.12063269
6.23357,4064.6444,0.0037286072,0.12295203
6.3534193,4064.6444,0.0038733611,0.12531596
6.4755729,4064.6444,0.0040237348,0.12772534
6.600075,4064.6444,0.0041799463,0.13018104
6.7269709,4064.6444,0.0043422223,0.13268396
6.8563065,4064.6444,0.0045107983,0.135235
6.9881288,4064.6444,0.0046859188,0.13783508
7.1224856,4064.6444,0.0048678379,0.14048516
7.2594255,4064.6444,0.0050568196,0.14318619
7.3989984,4064.6444,0.0052531381,0.14593914
7.5412547,4064.6444,0.0054570781,0.14874503
7.6862461,4064.6444,0.0056689356,0.15160487
7.8340252,4064.6444,0.005889018,0.15451969
7.9846455,4064.6444,0.0061176444,0.15749055
8.1381617,4064.6444,0.0063551468,0.16051853
8.2946295,4064.6444,0.0066018695,0.16360473
8.4541056,4064.6444,0.0068581707,0.16675027
8.6166479,4064.6444,0.0071244221,0.16995628
8.7823153,4064.6444,0.0074010101,0.17322393
8.9511678,4064.6444,0.0076883359,0.17655441
9.1232668,4064.6444,0.0079868165,0.17994892
9.2986747,4064.6444,0.0082968848,0.18340869
9.477455,4064.6444,0.0086189907,0.18693499
9.6596726,4064.6444,0.0089536016,0.19052908
9.8453936,4064.6444,0.0093012029,0.19419227
10.034685,4064.6444,0.009662299,0.1979259
10.227617,4064.6444,0.010037414,0.20173131
10.424257,4064.6444,0.010427091,0.20560988
10.624678,4064.6444,0.010831897,0.20956302
10.828953,4064.6444,0.011252419,0.21359217
11.037155,4064.6444,0.011689266,0.21769879
11.24936,4064.6444,0.012143073,0.22188436
11.465645,4064.6444,0.012614497,0.2261504
11.686089,4064.6444,0.013104224,0.23049846
11.91077,4064.6444,0.013612963,0.23493013
12.139772,4064.6444,0.014141452,0.23944699
12.373176,4064.6444,0.014690459,0.24405071
12.611068,4064.6444,0.015260779,0.24874293
12.853534,4064.6444,0.015853241,0.25352537
13.100662,4064.6444,0.016468704,0.25839975
13.352541,4064.6444,0.01710806,0.26336786
13.609262,4064.6444,0.017772238,0.26843148
13.87092,4064.6444,0.018462201,0.27359246
14.137608,4064.6444,0.01917895,0.27885267
14.409424,4064.6444,0.019923525,0.28421401
14.686466,4064.6444,0.020697007,0.28967843
14.968834,4064.6444,0.021500517,0.29524791
15.256631,4064.6444,0.022335221,0.30092447
15.549962,4064.6444,0.02320233,0.30671018
15.848932,4064.6444,0.024103103,0.31260712
16.15365,4064.6444,0.025038846,0.31861744
16.464227,4064.6444,0.026010917,0.32474331
16.780776,4064.6444,0.027020726,0.33098697
17.10341,4064.6444,0.028069739,0.33735067
17.432248,4064.6444,0.029159476,0.34383671
17.767407,4064.6444,0.030291521,0.35044747
18.109011,4064.6444,0.031467513,0.35718532
18.457183,4064.6444,0.032689161,0.36405272
18.812049,4064.6444,0.033958237,0.37105215
19.173737,4064.6444,0.035276581,0.37818616
19.54238,4064.6444,0.036646107,0.38545733
19.91811,4064.6444,0.038068801,0.3928683
20.301064,4064.6444,0.039546727,0.40042175
20.691381,4064.6444,0.041082031,0.40812043
21.089202,4064.6444,0.042676938,0.41596713
21.494672,4064.6444,0.044333764,0.42396469
21.907938,4064.6444,0.046054912,0.43211602
22.329149,4064.6444,0.04784288,0.44042407
22.758459,4064.6444,0.049700261,0.44889185
23.196023,4064.6444,0.05162975,0.45752244
23.642,4064.6444,0.053634147,0.46631896
24.096551,4064.6444,0.055716359,0.47528461
24.559842,4064.6444,0.057879408,0.48442264
25.03204,4064.6444,0.060126432,0.49373635
25.513317,4064.6444,0.062460692,0.50322914
26.003847,4064.6444,0.064885573,0.51290444
26.503808,4064.6444,0.067404594,0.52276576
27.013381,4064.6444,0.070021409,0.53281668
27.532752,4064.6444,0.072739817,0.54306084
28.062109,4064.6444,0.075563759,0.55350196
28.601643,4064.6444,0.078497334,0.56414383
29.15155,4064.6444,0.081544798,0.5749903
29.71203,4064.6444,0.084710572,0.58604531
30.283287,4064.6444,0.08799925,0.59731287
30.865526,4064.6444,0.091415602,0.60879706
31.45896,4064.6444,0.094964585,0.62050206
32.063803,4064.6444,0.098651349,0.63243209
32.680276,4064.6444,0.10248124,0.64459151
33.308601,4064.6444,0.10645982,0.6569847
33.949006,4064.6444,0.11059286,0.66961617
34.601725,4064.6444,0.11488635,0.6824905
35.266992,4064.6444,0.11934653,0.69561235
35.94505,4064.6444,0.12397986,0.70898649
36.636145,4064.6444,0.12879307,0.72261777
37.340528,4064.6444,0.13379314,0.73651113
38.058453,4064.6444,0.13898733,0.75067161
38.790181,4064.6444,0.14438317,0.76510435
39.535978,4064.6444,0.14998848,0.77981457
40.296113,4064.6444,0.15581141,0.79480762
41.070864,4064.6444,0.1618604,0.81008893
41.86051,4064.6444,0.16814423,0.82566405
42.665338,4064.6444,0.17467201,0.84153862
43.48564,4064.6444,0.18145322,0.8577184
44.321713,4064.6444,0.18849769,0.87420927
45.173862,4064.6444,0.19581565,0.89101719
46.042394,4064.6444,0.2034177,0.90814827
46.927625,4064.6444,0.21131489,0.92560872
47.829875,4064.6444,0.21951866,0.94340487
48.749473,4064.6444,0.22804093,0.96154317
49.686751,4064.6444,0.23689405,0.98003021
50.64205,4064.6444,0.24609087,0.9988727
51.615716,4064.6444,0.25564474,1.0180775
52.608102,4064.6444,0.26556951,1.0376514
53.619568,4064.6444,0.27587959,1.0576018
54.650481,4064.6444,0.28658993,1.0779357
55.701214,4064.6444,0.29771607,1.0986605
56.77215,4064.6444,0.30927416,1.1197839
57.863675,4064.6444,0.32128096,1.1413133
58.976187,4064.6444,0.33375389,1.1632567
60.110089,4064.6444,0.34671106,1.185622
61.265791,4064.6444,0.36017125,1.2084172
62.443713,4064.6444,0.374154,1.2316508
63.644283,4064.6444,0.3886796,1.255331
64.867935,4064.6444,0.40376912,1.2794666
66.115114,4064.6444,0.41944445,1.3040661
67.386272,4064.6444,0.43572834,1.3291387
68.681869,4064.6444,0.45264441,1.3546933
70.002376,4064.6444,0.47021721,1.3807392
71.348272,4064.6444,0.48847222,1.4072859
72.720044,4064.6444,0.50743594,1.4343429
74.118191,4064.6444,0.52713588,1.4619202
75.543219,4064.6444,0.54760062,1.4900277
76.995646,4064.6444,0.56885985,1.5186756
78.475997,4064.6444,0.59094442,1.5478744
79.98481,4064.6444,0.61388637,1.5776345
81.522633,4064.6444,0.63771898,1.6079667
83.090022,4064.6444,0.66247684,1.6388822
84.687546,4064.6444,0.68819585,1.670392
86.315785,4064.6444,0.71491335,1.7025077
87.97533,4064.6444,0.74266808,1.7352409
89.666781,4064.6444,0.77150032,1.7686033
91.390753,4064.6444,0.8014519,1.8026073
93.147871,4064.6444,0.83256628,1.837265
94.938772,4064.6444,0.8648886,1.872589
96.764105,4064.6444,0.89846575,1.9085922
98.624534,4064.6444,0.93334645,1.9452876
100.52073,4064.6444,0.9695813,1.9826886
102.45339,4064.6444,1.0072229,2.0208086
104.4232,4064.6444,1.0463258,2.0596615
106.43088,4064.6444,1.0869468,2.0992615
108.47717,4064.6444,1.1291448,2.1396228
110.5628,4064.6444,1.1729811,2.1807601
112.68853,4064.6444,1.2185191,2.2226883
114.85512,4064.6444,1.2658251,2.2654227
117.06338,4064.6444,1.3149676,2.3089786
119.31409,4064.6444,1.366018,2.3533721
121.60807,4064.6444,1.4190502,2.398619
123.94616,4064.6444,1.4741413,2.4447359
126.3292,4064.6444,1.5313712,2.4917394
128.75806,4064.6444,1.5908229,2.5396467
131.23362,4064.6444,1.6525826,2.588475
133.75678,4064.6444,1.71674,2.6382421
136.32844,4064.6444,1.7833882,2.6889661
138.94955,4064.6444,1.8526238,2.7406653
141.62105,4064.6444,1.9245473,2.7933585
144.34392,4064.6444,1.9992631,2.8470649
147.11914,4064.6444,2.0768795,2.9018037
149.94771,4064.6444,2.1575092,2.9575951
152.83067,4064.6444,2.2412691,3.0144591
155.76906,4064.6444,2.3282808,3.0724163
158.76394,4064.6444,2.4186705,3.1314879
161.81641,4064.6444,2.5125694,3.1916953
164.92756,4064.6444,2.6101137,3.2530602
168.09853,4064.6444,2.7114448,3.3156049
171.33046,4064.6444,2.8167099,3.3793521
174.62454,4064.6444,2.9260617,3.444325
177.98194,4064.6444,3.0396588,3.5105471
181.4039,4064.6444,3.157666,3.5780424
184.89165,4064.6444,3.2802545,3.6468354
188.44645,4064.6444,3.4076022,3.716951
192.06961,4064.6444,3.5398939,3.7884147
195.76242,4064.6444,3.6773215,3.8612524
199.52623,4064.6444,3.8200844,3.9354905
0.1,4159.5622,9.8196954e-07,0.0020184776
0.10192264,4159.5622,1.0200921e-06,0.0020572857
0.10388225,4159.5622,1.0596946e-06,0.0020968399
0.10587954,4159.5622,1.1008346e-06,0.0021371547
0.10791522,4159.5622,1.1435718e-06,0.0021782445
0.10999005,4159.5622,1.1879681e-06,0.0022201244
0.11210476,4159.5622,1.234088e-06,0.0022628095
0.11426014,4159.5622,1.2819984e-06,0.0023063152
0.11645695,4159.5622,1.3317688e-06,0.0023506574
0.118696,4159.5622,1.3834714e-06,0.0023958522
0.1209781,4159.5622,1.4371813e-06,0.0024419158
0.12330408,4159.5622,1.4929763e-06,0.0024888652
0.12567478,4159.5622,1.5509374e-06,0.0025367172
0.12809105,4159.5622,1.6111486e-06,0.0025854892
0.13055379,4159.5622,1.6736975e-06,0.0026351989
0.13306387,4159.5622,1.7386746e-06,0.0026858644
0.13562221,4159.5622,1.8061743e-06,0.0027375039
0.13822974,4159.5622,1.8762946e-06,0.0027901364
0.14088741,4159.5622,1.9491371e-06,0.0028437807
0.14359617,4159.5622,2.0248075e-06,0.0028984565
0.14635701,4159.5622,2.1034156e-06,0.0029541834
0.14917093,4159.5622,2.1850754e-06,0.0030109818
0.15203896,4159.5622,2.2699056e-06,0.0030688723
0.15496213,4159.5622,2.358029e-06,0.0031278757
0.15794149,4159.5622,2.4495736e-06,0.0031880136
0.16097814,4159.5622,2.5446722e-06,0.0032493077
0.16407318,4159.5622,2.6434628e-06,0.0033117803
0.16722772,4159.5622,2.7460887e-06,0.003375454
0.17044291,4159.5622,2.8526987e-06,0.003440352
0.17371992,4159.5622,2.9634477e-06,0.0035064976
0.17705994,4159.5622,3.0784962e-06,0.0035739151
0.18046417,4159.5622,3.1980111e-06,0.0036426287
0.18393385,4159.5622,3.322166e-06,0.0037126634
0.18747024,4159.5622,3.4511408e-06,0.0037840447
0.19107462,4159.5622,3.5851228e-06,0.0038567984
0.1947483,4159.5622,3.7243062e-06,0.0039309508
0.19849262,4159.5622,3.8688932e-06,0.004006529
0.20230892,4159.5622,4.0190933e-06,0.0040835602
0.2061986,4159.5622,4.1751246e-06,0.0041620725
0.21016306,4159.5622,4.3372135e-06,0.0042420943
0.21420375,4159.5622,4.505595e-06,0.0043236546
0.21832212,4159.5622,4.6805135e-06,0.0044067831
0.22251968,4159.5622,4.8622228e-06,0.0044915098
0.22679794,4159.5622,5.0509865e-06,0.0045778655
0.23115845,4159.5622,5.2470785e-06,0.0046658815
0.2356028,4159.5622,5.4507833e-06,0.0047555897
0.2401326,4159.5622,5.6623964e-06,0.0048470227
0.2447495,4159.5622,5.8822249e-06,0.0049402136
0.24945515,4159.5622,6.1105877e-06,0.0050351963
0.25425129,4159.5622,6.347816e-06,0.0051320052
0.25913963,4159.5622,6.5942542e-06,0.0052306753
0.26412196,4159.5622,6.8502597e-06,0.0053312425
0.26920008,4159.5622,7.116204e-06,0.0054337433
0.27437584,4159.5622,7.392473e-06,0.0055382147
0.27965111,4159.5622,7.6794674e-06,0.0056446948
0.2850278,4159.5622,7.9776036e-06,0.0057532222
0.29050787,4159.5622,8.2873142e-06,0.0058638361
0.29609329,4159.5622,8.6090486e-06,0.0059765767
0.30178611,4159.5622,8.9432735e-06,0.0060914849
0.30758838,4159.5622,9.2904739e-06,0.0062086024
0.31350221,4159.5622,9.6511534e-06,0.0063279717
0.31952973,4159.5622,1.0025835e-05,0.006449636
0.32567315,4159.5622,1.0415064e-05,0.0065736395
0.33193468,4159.5622,1.0819403e-05,0.0067000271
0.3383166,4159.5622,1.1239439e-05,0.0068288447
0.34482122,4159.5622,1.1675782e-05,0.006960139
0.3514509,4159.5622,1.2129065e-05,0.0070939576
0.35820805,4159.5622,1.2599946e-05,0.0072303491
0.36509511,4159.5622,1.3089108e-05,0.0073693629
0.37211458,4159.5622,1.359726e-05,0.0075110494
0.37926902,4159.5622,1.412514e-05,0.0076554601
0.38656101,4159.5622,1.4673513e-05,0.0078026472
0.3939932,4159.5622,1.5243176e-05,0.0079526643
0.40156828,4159.5622,1.5834954e-05,0.0081055656
0.409289,4159.5622,1.6449707e-05,0.0082614067
0.41715817,4159.5622,1.7088326e-05,0.008420244
0.42517863,4159.5622,1.7751738e-05,0.0085821353
0.4333533,4159.5622,1.8440905e-05,0.0087471391
0.44168513,4159.5622,1.9156827e-05,0.0089153153
0.45017716,4159.5622,1.9900543e-05,0.009086725
0.45883246,4159.5622,2.0673132e-05,0.0092614303
0.46765417,4159.5622,2.1475715e-05,0.0094394945
0.47664549,4159.5622,2.2309457e-05,0.0096209823
0.48580968,4159.5622,2.3175566e-05,0.0098059594
0.49515007,4159.5622,2.40753e-05,0.009994493
0.50467003,4159.5622,2.5009963e-05,0.010186651
0.51437304,4159.5622,2.5980913e-05,0.010382504
0.52426259,4159.5622,2.6989557e-05,0.010582123
0.53434229,4159.5622,2.803736e-05,0.010785579
0.54461579,4159.5622,2.9125841e-05,0.010992947
0.5550868,4159.5622,3.0256579e-05,0.011204303
0.56575914,4159.5622,3.1431215e-05,0.011419721
0.57663667,4159.5622,3.2651454e-05,0.011639282
0.58772333,4159.5622,3.3919066e-05,0.011863064
0.59902315,4159.5622,3.5235889e-05,0.012091148
0.61054023,4159.5622,3.6603835e-05,0.012323618
0.62227874,4159.5622,3.8024888e-05,0.012560557
0.63424294,4159.5622,3.950111e-05,0.012802051
0.64643716,4159.5622,4.1034642e-05,0.013048189
0.65886584,4159.5622,4.262771e-05,0.013299059
0.67153348,4159.5622,4.4282625e-05,0.013554753
0.68444467,4159.5622,4.6001788e-05,0.013815362
0.6976041,4159.5622,4.7787693e-05,0.014080982
0.71101653,4159.5622,4.9642931e-05,0.014351709
0.72468684,4159.5622,5.1570194e-05,0.014627641
0.73861998,4159.5622,5.3572279e-05,0.014908879
0.75282101,4159.5622,5.5652089e-05,0.015195523
0.76729507,4159.5622,5.7812644e-05,0.015487679
0.78204741,4159.5622,6.0057076e-05,0.015785452
0.79708339,4159.5622,6.2388642e-05,0.016088949
0.81240846,4159.5622,6.4810726e-05,0.016398282
0.82802817,4159.5622,6.7326842e-05,0.016713563
0.8439482,4159.5622,6.9940639e-05,0.017034905
0.86017431,4159.5622,7.265591e-05,0.017362425
0.87671239,4159.5622,7.5476595e-05,0.017696243
0.89356844,4159.5622,7.8406787e-05,0.018036478
0.91074857,4159.5622,8.1450735e-05,0.018383255
0.92825901,4159.5622,8.4612857e-05,0.0187367
0.94610612,4159.5622,8.7897741e-05,0.01909694
0.96429636,4159.5622,9.1310153e-05,0.019464106
0.98283633,4159.5622,9.4855042e-05,0.019838331
1.0017328,4159.5622,9.8537554e-05,0.020219751
1.0209925,4159.5622,0.00010236303,0.020608505
1.0406226,4159.5622,0.00010633702,0.021004733
1.06063,4159.5622,0.00011046529,0.021408579
1.0810221,4159.5622,0.00011475383,0.021820189
1.1018063,4159.5622,0.00011920886,0.022239714
1.1229901,4159.5622,0.00012383685,0.022667304
1.1445812,4159.5622,0.00012864451,0.023103115
1.1665874,4159.5622,0.00013363881,0.023547306
1.1890167,4159.5622,0.00013882701,0.024000036
1.2118773,4159.5622,0.00014421662,0.024461471
1.2351774,4159.5622,0.00014981547,0.024931778
1.2589254,4159.5622,0.00015563168,0.025411127
1.2831301,4159.5622,0.0001616737,0.025899692
1.3078001,4159.5622,0.00016795028,0.026397651
1.3329444,4159.5622,0.00017447053,0.026905183
1.3585721,4159.5622,0.00018124391,0.027422474
1.3846926,4159.5622,0.00018828026,0.02794971
1.4113153,4159.5622,0.00019558977,0.028487083
1.4384499,4159.5622,0.00020318306,0.029034788
1.4661061,4159.5622,0.00021107113,0.029593024
1.4942941,4159.5622,0.00021926545,0.030161992
1.5230241,4159.5622,0.00022777788,0.030741899
1.5523064,4159.5622,0.00023662079,0.031332956
1.5821517,4159.5622,0.00024580701,0.031935377
1.6125708,4159.5622,0.00025534985,0.03254938
1.6435748,4159.5622,0.00026526317,0.033175189
1.6751749,4159.5622,0.00027556136,0.033813029
1.7073825,4159.5622,0.00028625934,0.034463133
1.7402094,4159.5622,0.00029737265,0.035125736
1.7736674,4159.5622,0.0003089174,0.035801078
1.8077687,4159.5622,0.00032091035,0.036489405
1.8425256,4159.5622,0.0003333689,0.037190966
1.8779508,4159.5622,0.00034631112,0.037906016
1.9140571,4159.5622,0.00035975579,0.038634813
1.9508576,4159.5622,0.00037372241,0.039377622
1.9883656,4159.5622,0.00038823126,0.040134714
2.0265948,4159.5622,0.00040330337,0.040906361
2.0655589,4159.5622,0.00041896062,0.041692844
2.1052723,4159.5622,0.00043522573,0.042494448
2.1457491,4159.5622,0.00045212228,0.043311465
2.1870042,4159.5622,0.00046967481,0.04414419
2.2290525,4159.5622,0.00048790876,0.044992925
2.2719092,4159.5622,0.00050685061,0.045857978
2.3155899,4159.5622,0.00052652782,0.046739663
